commit_hash,timestamp,node_version,node_version_source,pm_version,pm_version_source
87ecb99f33ab4930d8ec1996ddba9db0a9d07da4,1600855493,12,.nvmrc,npm,default (npm)
a35800f5895f686e3b6541034a6bc6ad6c1fe353,1600867644,12,node_releases.json (12 months offset),npm,default (npm)
93ed4d7f7594b5de7d0f323bbb4454cbb64a1f14,1600932913,12,node_releases.json (12 months offset),npm,default (npm)
5a4cc3dbc2e914aa6e6c3093d11365ce95fb6a1b,1600941607,12,.nvmrc,npm,default (npm)
baf1f027fc2436e86536fffbee11a595cfd7dac0,1601020519,12,.nvmrc,npm,default (npm)
66d289025a28818b55f645522e71f0ac32a48b8c,1601044837,12,node_releases.json (12 months offset),npm,default (npm)
6bb8e085f872cb8dad76fc99aa7cc190c3615f56,1601282067,12,node_releases.json (12 months offset),npm,default (npm)
71ebada9f4ab3611439bcdb796a5e8b9eae3101c,1601383378,12,.nvmrc,npm,default (npm)
77d0cc45fe88aa75c90ecab9c4d0f8773eea73d2,1601453477,12,node_releases.json (12 months offset),npm,default (npm)
da265e381fa23f14f13f8e756cce57d9f7151f0f,1601454350,12,node_releases.json (12 months offset),npm,default (npm)
801581beadc19613029696edbe343a3d9c0aef7d,1601454490,12,node_releases.json (12 months offset),npm,default (npm)
2fd7072c5f100b2309fd5b0b4a7ffe84f0a86cd4,1601454820,12,node_releases.json (12 months offset),npm,default (npm)
478fb038fcf26f45f885e2e35bc7f2e9e43f3b11,1601883663,12,node_releases.json (12 months offset),npm,default (npm)
b95e7a09ef39ec236c36d446b408291deb967533,1601884529,12,node_releases.json (12 months offset),npm,default (npm)
c93e1cfcad06b327066078088410eb7d51972790,1602080383,12,.nvmrc,npm,default (npm)
36030a899776fae0c45f82c9ee32c3bd0e5a8796,1602325945,12,.nvmrc,npm,default (npm)
6ac9b99d89cce9438c11b3427579d04f4cb18580,1602669249,12,.nvmrc,npm,default (npm)
8e2cb3738ce81421d69f69f208ad355fe6d17f09,1602669368,12,.nvmrc,npm,default (npm)
c547b5d8fefe6d05eb1bc46e656437f3457ca476,1602685988,12,.nvmrc,npm,default (npm)
cbc0d844ebc387acb7b72c637fad107aaa9c4c02,1602688178,12,.nvmrc,npm,default (npm)
1f983ad6c36733557eea27418575e6eb100e1b03,1602688408,12,.nvmrc,npm,default (npm)
cce7223027235ac532e382c876de3cf9d8c00223,1602694039,12,.nvmrc,npm,default (npm)
